itemid,cameraid,objecttype,color,trajcentroids,largestbbox,itemheadings
47bcb414e6a942a59de6118e2d17d7e9,scene-0110,vehicle.truck,default_color,{[010100008096C9990297AA9F4074FDE2953CE98E40E0A59BC420B0CA3F@2018-08-01 12:31:30.412418+00]},"STBOX Z((2022.3234812450708,986.5516377323637,0.2084999999999999),(2030.9714604719413,991.7575277899443,0.2084999999999999))",{[148.9529999980889@2018-08-01 12:31:30.412418+00]}
c2c05a52015648e2a51e32a5e0d10323,scene-0110,vehicle.car,default_color,{[0101000080A55927DFE9369E40DC19013A722E90404060E5D022DBD13F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1931.7773396876587,1034.3287296850624,0.2789999999999999),(1935.6794409650483,1036.8943691026332,0.2789999999999999))",{[326.6749999931478@2018-08-01 12:31:30.412418+00]}
79c6ed4d4736492abf0d25d274bbc2e7,scene-0110,vehicle.car,default_color,{[01010000805E578A83FCFD9E4017507D73E9749040E2A59BC420B0DE3F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1981.517770255586,1052.07941769024,0.4794999999999999),(1985.4754208179893,1054.376541549745,0.4794999999999999))",{[329.8680000136791@2018-08-01 12:31:30.412418+00]}
d67482dacd3e4fc7bfab5d0b3454be6d,scene-0110,human.pedestrian.adult,default_color,{[0101000080F66A24494BD29E40EF996E28D622904010D7A3703D0AC73F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1972.302128667362,1032.5386500730558,0.18000000000000016),(1972.8449137387743,1032.8796271489011,0.18000000000000016))",{[327.8630000004357@2018-08-01 12:31:30.412418+00]}
7a274c98924842a19785bda42f006909,scene-0110,vehicle.car,default_color,{[01010000809C02595A849A9E40927FD4A946ED8E408C6CE7FBA9F1E03F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1956.8552030238104,987.8305536034559,0.5295000000000001),(1960.4032987744076,991.4884536218536,0.5295000000000001))",{[45.87299999222131@2018-08-01 12:31:30.412418+00]}
a6486f2734d24375b65a7ed82e0b9fd1,scene-0110,vehicle.car,default_color,{[0101000080E9CB692015609E40236E67CBAC519040007F6ABC749388BF@2018-08-01 12:31:30.412418+00]},"STBOX Z((1942.7554549760875,1042.4591822959985,-0.01200000000000001),(1945.2858079425196,1046.3783070535521,-0.01200000000000001))",{[122.84799999442191@2018-08-01 12:31:30.412418+00]}
7cc1e5c004014bde945ee1f51bb76330,scene-0110,vehicle.car,default_color,{[01010000803FD8FA638DD29E401EDE9D50C44D8F407814AE47E17AB43F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1971.3364709828954,999.8258045037713,0.07999999999999996),(1973.9396824279181,1003.6159092744213,0.07999999999999996))",{[55.51700000358733@2018-08-01 12:31:30.412418+00]}
b0f504f65b8641ab8b3ea4e859a81f8c,scene-0110,vehicle.car,default_color,{[010100008083D1565F2B5D9E40BC2ADE19BCB28F401E85EB51B81ED53F@2018-08-01 12:31:30.412418+00]},"STBOX Z((1941.5231200928997,1013.221738746502,0.32999999999999996),(1945.0615916619709,1015.4619536814749,0.32999999999999996))",{[147.66200000023457@2018-08-01 12:31:30.412418+00]}
01388d672e04495c9db73890542a897e,scene-0110,vehicle.bicycle,default_color,{[01010000803CA6091AFC509F40A8AF083CCE898F40FC7E6ABC7493C03F@2018-08-01 12:31:30.412418+00]},"STBOX Z((2003.3451712328917,1008.7153869234292,0.12950000000000006),(2005.147214918939,1009.7360139628406,0.12950000000000006))",{[150.4740000033192@2018-08-01 12:31:30.412418+00]}
560f8174fbee41e291eca9adf574f66f,scene-0162,vehicle.car,default_color,{[0101000080994A2ED772BCA140664FD59A96338B40B01E85EB51B8AEBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2269.9059130245296,868.382930808348,-0.05999999999999994),(2270.542682874301,872.5141442086,-0.05999999999999994))",{[98.76239999958972@2018-05-21 08:07:45.412465+00]}
bda00681ec6a42df8accf5246db85260,scene-0162,vehicle.car,default_color,{[010100008032F2C89F3A95A14096EC4BFE3DDC8B40CAA145B6F3FDECBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2250.6130903422195,889.8832707920084,-0.9059999999999999),(2250.6159102825604,893.1772695849554,-0.9059999999999999))",{[90.04904999992539@2018-05-21 08:07:45.412465+00]}
f5640c2410154cc98e48869f55a46dbd,scene-0162,vehicle.car,default_color,{[0101000080AC369F13F4ECA140FC559EC2F8B78A40A045B6F3FDD4C83F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2294.4092806703043,852.1307581946257,0.19399999999999995),(2294.5441437365557,857.8621717160323,0.19399999999999995))",{[271.34795000049246@2018-05-21 08:07:45.412465+00]}
9347b3f979c248fd9e7c93556212b6b1,scene-0162,vehicle.car,default_color,{[0101000080E0828F1A259EA140CF6E41D6CCA78A4060105839B4C8A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2254.936553806803,850.4471692442072,0.044499999999999984),(2255.208382725648,855.502866826033,0.044499999999999984))",{[273.0776499998185@2018-05-21 08:07:45.412465+00]}
769e3e188c234d8eacd796ef12afc532,scene-0162,vehicle.car,default_color,{[0101000080E4FBFF7DCF87A140861D036C49AB8A40E022DBF97E6AACBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2243.745538564451,850.5773485373546,-0.055500000000000105),(2244.064977792014,856.244352558872,-0.055500000000000105))",{[273.22624999965416@2018-05-21 08:07:45.412465+00]}
2846bdacb8534a17904d59ebac289270,scene-0162,vehicle.car,default_color,{[01010000804676D2D295A4A1403698BAA868E38B40643BDF4F8D97EEBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2258.2103695860883,890.1270740515338,-0.956),(2258.3748785541284,894.7251320980828,-0.956))",{[92.04904999992539@2018-05-21 08:07:45.412465+00]}
c8a7ec7b1a5246a2854af919b49fcf4f,scene-0162,vehicle.car,default_color,{[010100008046EA4CCE1B6BA140DAA79572850B8B40288716D9CEF7C3BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2229.435615399036,862.9539916240243,-0.15599999999999992),(2229.67300124601,867.9263282940071,-0.15599999999999992))",{[92.7332999998319@2018-05-21 08:07:45.412465+00]}
943c87c7427e46d3bd5987f3bfe31d45,scene-0162,movable_object.debris,default_color,{[0101000080EF9D4AD17F92A140B42D8D907FBE8A400E2DB29DEFA7B6BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2249.2255317169556,855.4545992055532,-0.0885),(2249.273755567474,856.1699756520771,-0.0885))",{[273.8564999997045@2018-05-21 08:07:45.412465+00]}
b0164c8570c94e31beab4488a9b2847a,scene-0162,vehicle.car,default_color,{[0101000080D77D9AFF2883A140D02DD548BC0D8B40E0A59BC420B0A2BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2241.47504449958,863.5169415144582,-0.03649999999999998),(2241.685105700046,867.9169300703591,-0.03649999999999998))",{[92.7332999998319@2018-05-21 08:07:45.412465+00]}
c373155ad59240298686f3c8bc3ace96,scene-0162,vehicle.car,default_color,{[01010000805B4EBF472CE8A140C923837F02BC8B40FA7E6ABC7493E6BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2292.073685877982,885.2907568269131,-0.7055),(2292.0992838987722,889.7116827187747,-0.7055))",{[270.3317500000745@2018-05-21 08:07:45.412465+00]}
160c25ac9638467b9dc9b071a8a5c488,scene-0162,vehicle.car,default_color,{[0101000080E4BBD7362E67A1404DC862151BA68A40263108AC1C5AD0BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2227.539361158029,850.3852690990873,-0.25549999999999995),(2227.641163175326,855.1411796690281,-0.25549999999999995))",{[271.2262499996542@2018-05-21 08:07:45.412465+00]}
52534df4cae14ffa9f605373e9ebd77a,scene-0162,vehicle.car,default_color,{[0101000080D0ECECAA4289A140EB43DE2E41AB8A406891ED7C3F35BEBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2244.526270414479,850.5417124073606,-0.118),(2244.7341502014956,856.2719429432248,-0.118))",{[92.0776499998185@2018-05-21 08:07:45.412465+00]}
699d00eae87547a4827419d9007d3c93,scene-0162,vehicle.truck,default_color,{[010100008040A2882EEFAEA140900B7AD807DF8B40986E1283C0CAEDBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2263.2638081743103,889.5772962513345,-0.931),(2263.6704956239946,894.1803654793897,-0.931))",{[95.04904999992539@2018-05-21 08:07:45.412465+00]}
7feaa7752e5340ceb65e97a3fe37c635,scene-0162,vehicle.car,default_color,{[01010000801E3C2F971A66A140864B4BF1DD0C8B40F4FDD478E926D5BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2226.9563838613813,862.4508157904841,-0.3305),(2227.147485531183,868.7659249860402,-0.3305))",{[271.7332999998319@2018-05-21 08:07:45.412465+00]}
94e6214e5655424d91dc86d222797b54,scene-0162,vehicle.car,default_color,{[01010000801885FD81EAA9A14076BBA1F4EF1E8C4092ED7C3F355EF3BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2258.8923384463096,899.8310640788593,-1.2105000000000001),(2263.0237075484433,899.9032675547721,-1.2105000000000001))",{[178.9987499999321@2018-05-21 08:07:45.412465+00]}
dc715a70cff44d93b0b2de762e8afac0,scene-0162,vehicle.car,default_color,{[010100008034CB802E6DE2A140E43108F305BD8B40FCA9F1D24D62EABF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2289.1557463663953,885.1545732204515,-0.8245),(2289.2707444646076,890.1012366855973,-0.8245))",{[271.3317500000746@2018-05-21 08:07:45.412465+00]}
ef6ed20bfc964b81a78de6f166b47727,scene-0162,vehicle.car,default_color,{[01010000800FFF7EAAD58DA140EC41B0994E138B408014AE47E17A74BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2246.791717598448,864.1433510599643,-0.0050000000000000044),(2247.0429152152633,868.683407090159,-0.0050000000000000044))",{[93.166899999961@2018-05-21 08:07:45.412465+00]}
2359fe08f1174842a5548fd9d8582a9b,scene-0162,vehicle.car,default_color,{[010100008050EFEC324112A1400D27721555A08A401C5A643BDF4FD5BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2185.045322788522,849.5789102654322,-0.33299999999999996),(2185.209360523347,854.5041793567158,-0.33299999999999996))",{[271.90754999976485@2018-05-21 08:07:45.412465+00]}
da2e950f8ee848f6b7b07d8dcb9d7001,scene-0162,vehicle.truck,default_color,{[01010000805D9BA7612997A140E81E11C8930E8B40C0490C022B87A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2251.5252751626276,862.8131716248898,0.04400000000000004),(2251.6363711800605,868.8311462571819,0.04400000000000004))",{[271.05760000000123@2018-05-21 08:07:45.412465+00]}
2b5d7812b2bd4975babd7bc381a8dfa0,scene-0162,vehicle.car,default_color,{[0101000080AC20FCD2CD8FA140B6171BDA37DC8B40976E1283C0CAE5BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2247.900391730207,889.6482721611483,-0.6809999999999999),(2247.903608893474,893.4062707840671,-0.6809999999999999))",{[90.04904999992539@2018-05-21 08:07:45.412465+00]}
d5361e5fc40b4a4792a212de77ff2d1a,scene-0162,vehicle.car,default_color,{[01010000800EBDFE00DCADA1408A5E6DBA5AAD8A402085EB51B81EB53F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2262.803752788762,851.6371998789296,0.08250000000000002),(2263.055637394836,855.7014019094913,0.08250000000000002))",{[273.5464499998453@2018-05-21 08:07:45.412465+00]}
7ad6b2d137db42a7832fe73f8b20d115,scene-0162,vehicle.car,default_color,{[01010000806070ADF2C642A1402A57BA79D4AC8A40A045B6F3FDD4C83F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2209.30450422195,851.0796473378305,0.19399999999999995),(2209.4726362427705,856.1278482672284,0.19399999999999995))",{[91.90754999976485@2018-05-21 08:07:45.412465+00]}
719ac3d667f24204829120cd7562bb0e,scene-0162,human.pedestrian.adult,default_color,{[0101000080C14EF8F891B4A140C437F37484728A401283C0CAA145F63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2265.856341632736,846.2442896134314,1.392),(2266.7138635972397,846.3850627656797,1.392))",{[9.322678571360939@2018-05-21 08:07:45.412465+00]}
dff7cc0b916d441aafc33caec9a0475c,scene-0162,vehicle.car,default_color,{[0101000080224D002DEAA9A1400C34D1CA83E18B40643BDF4F8D97ECBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2260.8360728534985,889.9120800428246,-0.8935),(2261.0786763099677,894.4666233308953,-0.8935))",{[93.04904999992539@2018-05-21 08:07:45.412465+00]}
a46a78335beb475b9de88e5374845864,scene-0162,vehicle.car,default_color,{[0101000080C0A4CB07D577A140E706A440100D8B40388B6CE7FBA9B1BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2235.795665444608,863.1108084136005,-0.06899999999999984),(2236.036484755017,868.1550631712167,-0.06899999999999984))",{[92.7332999998319@2018-05-21 08:07:45.412465+00]}
8724fb8ce59a4a55940748e921718474,scene-0162,vehicle.car,default_color,{[01010000801B6C6D744BADA14050272417B40E8B4060105839B4C8A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2262.5653854595894,863.5559070792184,0.044499999999999984),(2262.7293598320184,868.1199624475489,0.044499999999999984))",{[272.05760000000123@2018-05-21 08:07:45.412465+00]}
ac7ad7994d1346ac8636e6a2d3c137f0,scene-0162,vehicle.car,default_color,{[0101000080EA7CCF9E3493A1406A5454E320478C40EA263108AC1CF0BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2249.374347970059,902.3056298620982,-1.0070000000000001),(2249.831200285859,907.4764873307921,-1.0070000000000001))",{[95.04904999992539@2018-05-21 08:07:45.412465+00]}
a91d2a4af878472883325c7cd2d72918,scene-0162,vehicle.car,default_color,{[0101000080CE0A7B1D8899A14038E317EDEE0F8B4060105839B4C8A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2252.5984334177356,863.6315937269846,0.044499999999999984),(2252.933266421034,868.3517325872198,0.044499999999999984))",{[94.05760000000123@2018-05-21 08:07:45.412465+00]}
b49c23b0c58645208ac31eadbb4fb01a,scene-0162,vehicle.truck,default_color,{[0101000080E467C9FA7DD0A140A5E11589EA6C8B40F8A9F1D24D62C8BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2276.7659672721793,877.472091988805,-0.1904999999999999),(2283.7261406798093,877.756946575779,-0.1904999999999999))",{[2.3435999994791814@2018-05-21 08:07:45.412465+00]}
309bf972e84d4073ae9cc5794d77f8ed,scene-0162,vehicle.car,default_color,{[0101000080FBBD32136B71A1405ABE19E4F20D8B402CDD24068195D3BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2232.5936329507167,863.3243545707935,-0.3059999999999998),(2232.824628740741,868.1628436887921,-0.3059999999999998))",{[92.7332999998319@2018-05-21 08:07:45.412465+00]}
0c06998e67cd4fbbbd89c9618806353f,scene-0162,vehicle.car,default_color,{[0101000080D0A0A6BE4C93A1408DDB86CB69E58A40007F6ABC749378BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2247.42845817743,859.3430488848591,-0.006000000000000005),(2251.8713259243054,862.010266570721,-0.006000000000000005))",{[329.0220499999573@2018-05-21 08:07:45.412465+00]}
774ddd10e397458193c8c2e6191f62ce,scene-0162,vehicle.car,default_color,{[0101000080184E991E6598A140DCCD30771FAA8A40004A0C022B8776BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2252.194346769425,850.9393661929355,-0.00550000000000006),(2252.2006513819397,855.5913619207776,-0.00550000000000006))",{[270.0776499998185@2018-05-21 08:07:45.412465+00]}
d8d9ba19377b49c2a154d1835446b5e2,scene-0162,vehicle.truck,default_color,{[0101000080DF66B1B1A49EA1400A2BE83628E48B40EE7C3F355EBAEDBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2255.224199933597,889.7953790248871,-0.929),(2255.4191364460407,895.2438929283397,-0.929))",{[92.04904999992539@2018-05-21 08:07:45.412465+00]}
e16a7a38d2ff4abfae08cfc6afccfce7,scene-0162,vehicle.car,default_color,{[01010000805C6DBF9D5041A240CA5AE79807C28B40E17A14AE47E1E03F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2336.6351605849627,886.0258211416473,0.5275),(2336.679746454869,890.4815980772898,0.5275))",{[269.4267000001571@2018-05-21 08:07:45.412465+00]}
26760b4d0a9d44aa89741c2cafe4a931,scene-0162,vehicle.car,default_color,{[0101000080CE3CB112FC92A140D193670F7DA88A40007F6ABC749378BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2249.449891141458,850.8049636575018,-0.006000000000000005),(2249.534769080924,855.3171654188808,-0.006000000000000005))",{[271.0776499998185@2018-05-21 08:07:45.412465+00]}
876a5a4110cb4f03a281c82c0a851973,scene-0162,vehicle.truck,default_color,{[01010000802ACB70C08AA7A1402C1D37E41E0E8B40C091ED7C3F359EBF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2259.7679724684176,862.754085245149,-0.029500000000000304),(2259.774026442105,868.7760822020896,-0.029500000000000304))",{[270.05760000000123@2018-05-21 08:07:45.412465+00]}
8c96fa09d22041d0930aa2f3da73add1,scene-0162,vehicle.car,default_color,{[0101000080B591B3ED8FAFA1408C9C6C7623AE8A40C0490C022B87A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2263.627594439375,851.4899841452249,0.04400000000000004),(2263.934626346789,856.0446472949901,0.04400000000000004))",{[93.85649999970451@2018-05-21 08:07:45.412465+00]}
8f8677c1ea7446b08089cfe7f6cb38ed,scene-0162,vehicle.car,default_color,{[0101000080D0EC8EC0CA99A140478D9C5B00DD8B40DBF97E6ABC74E7BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2252.8941071237205,889.4136755455097,-0.733),(2252.897893582776,893.836673924746,-0.733))",{[90.04904999992539@2018-05-21 08:07:45.412465+00]}
0a78434506ae4249a9ced986d6d26a2a,scene-0162,vehicle.car,default_color,{[0101000080790912850B8EA14010287EBA53DE8B40068195438B6CE3BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2247.020578141721,889.5463838730092,-0.607),(2247.024421102313,894.0353822280606,-0.607))",{[270.0490499999254@2018-05-21 08:07:45.412465+00]}
1a6a60f4a96849a9afbf95488c5bac86,scene-0162,vehicle.car,default_color,{[010100008062920F79FC9FA140B67FC6ACDFA88A40B0490C022B87A63F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2255.9683684630368,851.6379242950792,0.04399999999999993),(2256.0178537785914,854.5805082282142,0.04399999999999993))",{[89.03654999989897@2018-05-21 08:07:45.412465+00]}
986b0c6e7fcd44adbb2d83318156d8d6,scene-0162,vehicle.car,default_color,{[01010000805AAF6BE971D6A140532FBE8513BD8B4084C0CAA145B6E7BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2283.208903309638,885.2890717551469,-0.7410000000000001),(2283.236064656738,889.9799931210647,-0.7410000000000001))",{[270.3317500000745@2018-05-21 08:07:45.412465+00]}
b10f71fcf1074004b254582330f9bbdf,scene-0162,vehicle.car,default_color,{[0101000080A88887BCFFDCA140AAA0FAC843BC8B4077BE9F1A2FDDE8BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2286.4880179524107,885.5526313794333,-0.777),(2286.5109525283783,889.5135649821619,-0.777))",{[270.3317500000745@2018-05-21 08:07:45.412465+00]}
d95f7f63b5004b5896f941ab99278da9,scene-0162,vehicle.car,default_color,{[01010000804AE0E96D5761A140027614D602A68A4020B0726891EDD03F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2224.619559833882,850.35943280881,0.26449999999999996),(2224.7219610642296,855.1433369662972,0.26449999999999996))",{[271.2262499996542@2018-05-21 08:07:45.412465+00]}
81e9f3585f824ab39e0e1d085bbb9fce,scene-0162,human.pedestrian.adult,default_color,{[010100008069923D575ECBA14022873E75391A8B40205A643BDF4FCD3F@2018-05-21 08:07:45.412465+00]},"STBOX Z((2277.397804642607,867.2729610501709,0.2290000000000001),(2277.9707140420137,867.2831502636468,0.2290000000000001))",{[181.0189000000545@2018-05-21 08:07:45.412465+00]}
3c0e3f1347804308bc6b87f8a59be9f7,scene-0162,vehicle.truck,default_color,{[0101000080BE378A5708B9A14078F04FFF99E58B40F87E6ABC7493E6BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2268.3865349494777,890.1830362523386,-0.7054999999999998),(2268.6460508035902,895.217351749153,-0.7054999999999998))",{[87.04904999992533@2018-05-21 08:07:45.412465+00]}
30a858058b8442ee978bb449417c1c92,scene-0162,vehicle.car,default_color,{[0101000080D2663DCF17B4A140A6E941B4D9E88B40921804560E2DE8BF@2018-05-21 08:07:45.412465+00]},"STBOX Z((2265.812477853681,891.213714985542,-0.7554999999999998),(2266.280528125478,894.9988867046414,-0.7554999999999998))",{[97.04904999992539@2018-05-21 08:07:45.412465+00]}
7b217220f0194160be129f1e091e19d3,scene-0164,vehicle.car,default_color,{[0101000080A4E082B96B88A3400B08B480D8C78A406EE7FBA9F1D2D93F@2018-05-21 08:08:39.012465+00]},"STBOX Z((2500.1798399097715,854.738922515858,0.4035000000000001),(2500.2409595171125,859.2225059480692,0.4035000000000001))",{[270.78099999850383@2018-05-21 08:08:39.012465+00]}
e3dfe5b44185429993b912cdf9b9a4cd,scene-0164,vehicle.car,default_color,{[0101000080851EEA6E3CC0A340EE9A92E6C9E38B405EBA490C022BF3BF@2018-05-21 08:08:39.012465+00]},"STBOX Z((2528.100621612307,890.2566526912318,-1.198),(2528.1354458090827,894.6905159362269,-1.198))",{[89.54999999696156@2018-05-21 08:08:39.012465+00]}
ae155e33e9dd4d739be003396ea69de9,scene-0164,vehicle.car,default_color,{[0101000080747A7517ABA9A340285C83B0F6E18B4076E9263108ACDCBF@2018-05-21 08:08:39.012465+00]},"STBOX Z((2516.592079517047,890.0220943144744,-0.44799999999999984),(2517.076247187356,894.4688134046608,-0.44799999999999984))",{[96.21399999158439@2018-05-21 08:08:39.012465+00]}
f47726f32c0847449a7da04a9110b847,scene-0164,vehicle.truck,default_color,{[0101000080F041F71C95ADA3407ED481B83F8889405062105839B4F13F@2018-05-21 08:08:39.012465+00]},"STBOX Z((2515.9770123364965,816.9917188466073,1.1065000000000005),(2521.6054608972972,817.0705084298081,1.1065000000000005))",{[180.8020000010728@2018-05-21 08:08:39.012465+00]}
