cameraid,frameid,framenum,filename,cameratranslation,camerarotation,cameraintrinsic,egotranslation,egorotation,timestamp,cameraheading,egoheading
scene-0811,648f65018f314f8ba1b23d622ae6ef15,3,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299084412414.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008082B209A1A89F96402449E01236FF92400000000000000000,"{0.902914,0.0031168691,-0.0012179173,0.42980823}",2018-09-18 12:31:24.412414+00,-38.501106,-39.089005
scene-0811,7967aa27eb454958b62624829768f005,4,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299084912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000803E32F0A0A89F9640F9F5C01236FF92400000000000000000,"{0.9029101,0.0031025587,-0.0011655083,0.4298166}",2018-09-18 12:31:24.912404+00,-38.50007,-39.087963
scene-0811,4bc9d6f0c189445eb65be0b51c4e3bfc,5,samples/CAM_FRONT/n008-2018-09-18-15-26-58-0400__CAM_FRONT__1537299085412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080388C00A1A89F9640B547D51236FF92400000000000000000,"{0.902911,0.003127325,-0.0011590734,0.42981464}",2018-09-18 12:31:25.412404+00,-38.500317,-39.088215
scene-0170,5eedbe17cf2f44e2829567eeeb12f569,1,samples/CAM_FRONT/n008-2018-05-21-11-06-59-0400__CAM_FRONT__1526915622362465.jpg,010100008023DBF97E6ABCFA3F39B4C876BE9F9ABFFA7E6ABC7493F83F,"{0.50081235,-0.49682072,0.49634936,-0.50595796}","{{1262.8093,0,786.67847},{0,1262.8093,437.9891},{0,0,1}}",0101000080B0C99AF020929C408222ECD9F30F92400000000000000000,"{0.15326342,-0.014298735,0.0025528932,0.9880786}",2018-05-21 08:13:42.362465+00,72.08849,72.35851
scene-0467,98ef6ee6dee74b6b94862be90e3305ad,1,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289966162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E03ECA1C878492401897148295BB91400000000000000000,"{-0.3058279,-0.014532381,-0.008359305,-0.9519392}",2018-09-18 09:59:26.162404+00,54.97337,54.385475
scene-0467,51e01e2fdb7e482bb1f58d5911a203bb,2,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289966662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080DB78785787849240886E8AD395BB91400000000000000000,"{-0.30583155,-0.014566606,-0.008364814,-0.95193744}",2018-09-18 09:59:26.662404+00,54.972916,54.385017
scene-0467,569e1bfb27ea4ee0bfcac52dd43b762f,3,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289967162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008091C41A8A87849240D8F64C1996BB91400000000000000000,"{-0.30588678,-0.014521529,-0.008364697,-0.9519204}",2018-09-18 09:59:27.162404+00,54.966297,54.3784
scene-0467,7697b049eb2d4f218c0a49b6c28859d4,4,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289972262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800013837C8884924056D3D56B97BB91400000000000000000,"{-0.3058581,-0.0146209,-0.008249447,-0.9519291}",2018-09-18 09:59:32.262404+00,54.96949,54.38159
scene-0467,6c30e51f245d46dab2aa0d62b1e14269,5,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289972762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080ED64FD85888492408B1FC67897BB91400000000000000000,"{-0.30586472,-0.014618494,-0.008248622,-0.951927}",2018-09-18 09:59:32.762404+00,54.968693,54.380795
scene-0467,1c57e9d1b42241ff96937381c6cc9ecf,6,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289973262404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A93D168E88849240BA0EF08397BB91400000000000000000,"{-0.30586424,-0.014581416,-0.008224915,-0.95192796}",2018-09-18 09:59:33.262404+00,54.968742,54.380844
scene-0467,d09ab8e940174ff8a7ca70d004cc7135,7,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289973762404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080D6C13495888492401B7A678D97BB91400000000000000000,"{-0.30588317,-0.014619711,-0.008225559,-0.9519213}",2018-09-18 09:59:33.762404+00,54.966434,54.378536
scene-0467,98eee02bc029465583e4c1ddbfe6bdfb,8,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289974362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008035B85A9C8884924075A11A9797BB91400000000000000000,"{-0.30591497,-0.014606233,-0.008280826,-0.9519108}",2018-09-18 09:59:34.362404+00,54.962704,54.374805
scene-0467,b45acb5d771b4a20a4b940f22c38fae7,9,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289974912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E0BC09A2888492404CF7719E97BB91400000000000000000,"{-0.3059093,-0.014560524,-0.008295112,-0.9519132}",2018-09-18 09:59:34.912404+00,54.963444,54.375546
scene-0467,7f4d80834f3a4d3da83125a7fb850d17,10,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289975412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008021AB5CA58884924009FEF3A497BB91400000000000000000,"{-0.3058379,-0.014608911,-0.00828274,-0.95193547}",2018-09-18 09:59:35.412404+00,54.97199,54.38409
scene-0467,ae4ba00b56c6478caf08f668de1c295b,11,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289975912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000806C2DD6A88884924072D217AA97BB91400000000000000000,"{-0.30582914,-0.01457136,-0.0083195465,-0.95193857}",2018-09-18 09:59:35.912404+00,54.97313,54.38523
scene-0467,85ea639c09ee4fae8f01b08a94c32405,12,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289976412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008097AC05AC88849240B46362AE97BB91400000000000000000,"{-0.3058474,-0.014608567,-0.008330487,-0.951932}",2018-09-18 09:59:36.412404+00,54.97092,54.383022
scene-0467,da0a7a374e3d4bcf82672cf89574113f,13,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289976912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080380EA3AE88849240631329B297BB91400000000000000000,"{-0.30582243,-0.014600554,-0.008299032,-0.9519404}",2018-09-18 09:59:36.912404+00,54.97388,54.385983
scene-0467,b632cc31feba4727b574b15fa943e48a,14,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289977412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F41C3BB1888492405A9929B597BB91400000000000000000,"{-0.3058731,-0.014583717,-0.008301492,-0.9519244}",2018-09-18 09:59:37.412404+00,54.967796,54.379898
scene-0467,c058724c7a954cf29e299eee387059d7,15,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289977912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080DB5585B3888492406B3BB4B797BB91400000000000000000,"{-0.30589914,-0.014626195,-0.008293445,-0.95191544}",2018-09-18 09:59:37.912404+00,54.96462,54.37672
scene-0467,dd9d004dac944ed3967461498a31ac4b,16,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289978412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080266526B5888492408DD721BA97BB91400000000000000000,"{-0.30588207,-0.014573779,-0.008282028,-0.9519218}",2018-09-18 09:59:38.412404+00,54.96669,54.37879
scene-0467,6cb3354c90eb49ba90a58f24abbc2706,17,samples/CAM_FRONT/n008-2018-09-18-12-53-31-0400__CAM_FRONT__1537289978912408.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F4C2C2B688849240C29514BC97BB91400000000000000000,"{-0.3059047,-0.014552798,-0.008276377,-0.95191497}",2018-09-18 09:59:38.912408+00,54.963978,54.37608
scene-0594,6d01baddc54646e09bc4b6589c2a4c51,1,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292945362404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000809A370AF8F68E9240E9EB848C49DF95400000000000000000,"{-0.5643243,0.002731278,-0.008142628,-0.82550853}",2018-09-18 10:49:05.362404+00,21.876457,21.288559
scene-0594,4a1e302ee1dd4b15ab353a38d2870d72,2,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292945862404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080447547FE658C924084E15E8035E895400000000000000000,"{-0.635775,0.001117545,-0.0055139675,-0.77185386}",2018-09-18 10:49:05.862404+00,11.632923,11.045025
scene-0594,d605ac6dc33f49979b5b6b85422f5f48,3,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292946912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E64BDB756D8C924002C9D4AAC0FC95400000000000000000,"{0.7691803,-0.0056170677,0.014377144,0.6388454}",2018-09-18 10:49:06.912404+00,-9.97765,-10.565548
scene-0594,076624ffbdbc4839a2272e9fa6541506,4,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292947412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080306ED31FFE8E9240325507E5080796400000000000000000,"{0.8061062,-0.0004247719,0.017697496,0.59150606}",2018-09-18 10:49:07.412404+00,-16.853645,-17.441542
scene-0594,9fb56cb344c64ceca88dccb948fec17e,5,samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292947912404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080E4BC9E22C59292409E68B30DC61196400000000000000000,"{0.8263283,0.006969007,0.018886544,0.5628289}",2018-09-18 10:49:07.912404+00,-20.882053,-21.46995
scene-0647,077b80c807574dab9b73d4405a555925,1,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296487162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F2AFD621EC6984405A3419497F7C84400000000000000000,"{-0.34704828,-0.00065454637,-0.0048457403,-0.9378345}",2018-09-18 11:48:07.162404+00,49.974766,49.386868
scene-0647,4becffd18e89456aabf1ba661919765a,2,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296487662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080B20C7783034B84408F0FCC1C579784400000000000000000,"{-0.3462993,-0.001963429,-0.005449562,-0.9381062}",2018-09-18 11:48:07.662404+00,50.066822,49.478924
scene-0647,4f2cad120dfa448fa2e4735c7c64bb39,3,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296488162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000807C14C454702B8440D2DE219EC6B284400000000000000000,"{-0.3457409,-0.005563869,-0.007216903,-0.93828577}",2018-09-18 11:48:08.162404+00,50.136368,49.54847
scene-0647,42fcfabd65a24abba0ac09545d6e4f91,4,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296492162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000805076F4C3333B8340C0322FB4618885400000000000000000,"{-0.35911736,-0.001199692,-0.0053885705,-0.93327606}",2018-09-18 11:48:12.162404+00,48.496838,47.90894
scene-0647,9335d95e3ea345839d4a9b10358eec9e,5,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296492662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000802CEC12A635208340243CE0D84AA185400000000000000000,"{-0.36054623,-0.0009688785,-0.0041774386,-0.9327315}",2018-09-18 11:48:12.662404+00,48.32098,47.73308
scene-0647,c40a9bc17e82422e9dc4c017a6e35c9b,6,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296493162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080FCD7EA80AB05834086DBEF8514BA85400000000000000000,"{-0.36415392,-0.00080460263,-0.004226647,-0.93132883}",2018-09-18 11:48:13.162404+00,47.87739,47.289494
scene-0647,1e4cf3447342416cacc5b239dc9dd0bc,7,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296493662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000804422DFECA4EB8240AA692668C6D285400000000000000000,"{-0.3676961,-0.00069816737,-0.003055346,-0.9299407}",2018-09-18 11:48:13.662404+00,47.441,46.853104
scene-0647,82ff3a907f72438eaeab2dff741810cc,8,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296494162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080DAFD201E07D28240BAA537118DEB85400000000000000000,"{-0.37157938,-0.00015902646,-0.0036868043,-0.92839384}",2018-09-18 11:48:14.162404+00,46.962063,46.374165
scene-0647,9f4f4473d50049e9942b0e39d745d32c,9,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296494662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008012A49A239FB88240C0445810520486400000000000000000,"{-0.37431106,0.0014585058,-0.0038965123,-0.9272939}",2018-09-18 11:48:14.662404+00,46.624073,46.036175
scene-0647,cd82b8a678de493693f14d842151112f,10,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296495162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080F686A1001CA082404A58D1EC871C86400000000000000000,"{-0.3770447,0.0026125736,-0.0062986505,-0.92617}",2018-09-18 11:48:15.162404+00,46.28529,45.69739
scene-0647,0a7d2da14d2f4d058fce6e318a8eb137,11,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296495662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008040AE90F93F888240A5C63EE6423486400000000000000000,"{-0.3784934,0.0021776464,-0.006969973,-0.9255752}",2018-09-18 11:48:15.662404+00,46.106384,45.518486
scene-0647,17158d17d6934efabf605cfd9bc08de7,12,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296496162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C49A0046FF708240C9F853759A4B86400000000000000000,"{-0.379928,0.0033849704,-0.001969346,-0.92500776}",2018-09-18 11:48:16.162404+00,45.92824,45.340343
scene-0647,1ca128ae09474cdf99e17cc34f1d7478,13,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296496662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008006FFB2E2015B82403F6A2CF1D16186400000000000000000,"{-0.38055143,0.0053652786,0.00062407943,-0.924744}",2018-09-18 11:48:16.662404+00,45.85065,45.262753
scene-0647,0fd71e7204ef4ef2a9bebfbc888d77d9,14,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296497162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",010100008044C38603C3448240D6AB49DC437886400000000000000000,"{-0.38087708,0.005765129,-0.00089223584,-0.9246073}",2018-09-18 11:48:17.162404+00,45.809322,45.221424
scene-0647,4cef18ba448b45b7b06244c2b0f02d8d,15,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296497662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080C4D27E3CB42E82400348C038778E86400000000000000000,"{-0.38038176,0.0049664425,-0.0005099286,-0.9248161}",2018-09-18 11:48:17.662404+00,45.871456,45.283558
scene-0647,01a7c810dbaf48bcb40485617948637b,16,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296498162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080989807846C1882404C0086C6E0A486400000000000000000,"{-0.37915832,0.0049685575,0.00067020353,-0.92531824}",2018-09-18 11:48:18.162404+00,46.02349,45.435596
scene-0647,d47c644b08a94bee83c8d844811594c3,17,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296498662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080CC344F3060018240A5002E34B1BB86400000000000000000,"{-0.3737908,0.008219515,-0.0016156884,-0.9274752}",2018-09-18 11:48:18.662404+00,46.683407,46.095512
scene-0647,e0a9e6db2776465483e24542330e5dfd,18,samples/CAM_FRONT/n008-2018-09-18-14-43-59-0400__CAM_FRONT__1537296504162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000801C4A8AEBD70C81405E48B68BB79B87400000000000000000,"{-0.35107306,0.007315174,0.0012119767,-0.9363187}",2018-09-18 11:48:24.162404+00,49.4796,48.8917
scene-0207,d702bb2394a64740b5b8606955ebb8ff,1,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621918662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800CBF0DFC79429E40E4AD1070265F90400000000000000000,"{0.26371723,0.0057434663,0.008780862,0.964543}",2018-07-26 09:18:38.662404+00,60.01095,59.42305
scene-0207,8d2582c4baef43cd9ac6ecdf0e72f844,2,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621920162404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000800A894D37731D9E40D06BB237497590400000000000000000,"{0.25920373,0.005470494,0.008010702,0.96577394}",2018-07-26 09:18:40.162404+00,60.54614,59.95824
scene-0207,9ba647c3290d402e98f0233a4ebe84e3,3,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621920662404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080A655BFB0F3119E406C79F0F3177C90400000000000000000,"{0.26358497,0.0054866155,0.008054036,0.964587}",2018-07-26 09:18:40.662404+00,60.02601,59.43811
scene-0207,663eaa04a5c44f3aad55759523c35773,4,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621924612404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",0101000080355BA147ADC39D402BF2A09082AC90400000000000000000,"{0.25608045,0.0036198606,0.0063933576,0.96662754}",2018-07-26 09:18:44.612404+00,60.91494,60.32704
scene-0207,45d5385de30847f996aae2ba580ca18d,5,samples/CAM_FRONT/n008-2018-07-26-12-13-50-0400__CAM_FRONT__1532621932412404.jpg,0101000080BC7F3AD5558DFB3F29C895367D79733F98001BCF29EBF73F,"{0.50772417,-0.49733922,0.49837166,-0.4964832}","{{1252.8131,0,826.58813},{0,1252.8131,469.98465},{0,0,1}}",01010000802CCFB80E57879D40D46BCDC805D290400000000000000000,"{0.27451316,0.0045050243,0.0065896134,0.96155024}",2018-07-26 09:18:52.412404+00,58.724438,58.13654
